Policy,step,avg_qos_score,intent_satisfaction_rate,sla_violation_rate,ar_avg_delay,ar_intent_satisfaction_rate,ar_p95_delay,ar_sla_violated_rate,background_avg_delay,background_intent_satisfaction_rate,background_p95_delay,background_sla_violated_rate,compute_avg_delay,compute_intent_satisfaction_rate,compute_p95_delay,compute_sla_violated_rate,video_avg_delay,video_intent_satisfaction_rate,video_p95_delay,video_sla_violated_rate
llm_cost_aware_openrouter,3,0.4411734954751154,0.26666666666666666,0.7333333333333333,46.65460176152436,0.0,49.13118960624632,1.0,33.481561648642256,1.0,39.34717433107815,0.0,37.18486966871005,0.0,43.31052643381867,1.0,42.363106737917356,0.25,48.74814667763334,0.75
llm_cost_aware_openrouter,4,0.4296623754653126,0.4,0.6,46.19455700160434,0.0,55.2941773299836,1.0,39.13343594402313,1.0,46.04009319847457,0.0,32.59393523507826,0.25,36.26137674281508,0.75,44.00774987201453,0.5,51.6669665433711,0.5
llm_cost_aware_openrouter,5,0.4025317021941044,0.3333333333333333,0.6666666666666666,41.68564728092229,0.0,53.404713464421604,1.0,34.3183837978504,0.6666666666666666,37.16052325180939,0.3333333333333333,32.7388189868195,0.5,44.10138715357456,0.5,39.0410245864353,0.25,45.33779283913259,0.75
llm_cost_aware_openrouter,6,0.3608183391672942,0.4666666666666667,0.5333333333333333,35.278780736605114,0.25,44.57329171484833,0.75,30.358227586947084,0.6666666666666666,31.398725324503644,0.3333333333333333,30.612124374185004,0.5,41.506585365753736,0.5,26.450807325822616,0.5,29.81412638619486,0.5
llm_cost_aware_openrouter,7,0.32904457997919084,0.4,0.6,30.715291635595758,0.25,39.288436284649954,0.75,28.544582175777684,0.6666666666666666,29.83192453255084,0.3333333333333333,22.833188715479725,0.25,34.77336932237635,0.75,22.300666347621103,0.5,24.8755740016103,0.5
llm_cost_aware_openrouter,8,0.3354587714363386,0.4,0.6,27.415670002673412,0.25,34.01171589037318,0.75,29.701514114635877,0.6666666666666666,32.70004565751767,0.3333333333333333,22.794595348923828,0.25,30.11242070333819,0.75,20.40415826532861,0.5,20.82954254664456,0.5
llm_cost_aware_openrouter,9,0.3744053832418796,0.5333333333333333,0.4666666666666667,26.232313404571094,0.5,36.70598998746894,0.5,33.61581765879244,0.6666666666666666,36.75902486286687,0.3333333333333333,22.792217518752718,0.25,25.457941310163985,0.75,27.713616941782746,0.75,42.71264212305313,0.25
llm_cost_aware_openrouter,10,0.4150011499095196,0.6,0.4,27.25203713354567,0.5,41.24434389140271,0.5,37.064437033774865,1.0,41.3421263009811,0.0,25.92605767919704,0.25,27.90267562205036,0.75,26.802774957178265,0.75,38.3806505590683,0.25
llm_cost_aware_openrouter,11,0.44335343355561513,0.5333333333333333,0.4666666666666667,29.120626883177785,0.5,46.52402941159857,0.5,39.55669273238072,1.0,46.17624434389141,0.0,34.20454761248911,0.25,51.055193916640214,0.75,34.949137279117664,0.5,46.38352806767412,0.5
llm_cost_aware_openrouter,12,0.4479635475072537,0.6,0.4,38.581703107452185,0.5,60.05821675673539,0.5,41.95198076533753,1.0,51.14498871326027,0.0,39.59062882123034,0.5,46.2,0.5,39.616743530608986,0.5,49.20818162722011,0.5
llm_cost_aware_openrouter,13,0.45459767143605007,0.4666666666666667,0.5333333333333333,41.113245139989004,0.25,58.28944326835046,0.75,38.361710021110746,0.6666666666666666,48.58566687819938,0.3333333333333333,35.12289473102641,0.5,41.62436263462572,0.5,40.01396929023879,0.5,47.55412840155816,0.5
llm_cost_aware_openrouter,14,0.45817319696019587,0.4666666666666667,0.5333333333333333,44.856106306203756,0.0,56.701919179076334,1.0,35.211379970644195,0.6666666666666666,47.68727439805753,0.3333333333333333,30.942295711087297,0.5,37.52184730390232,0.5,34.697172833240515,0.75,45.30220210432588,0.25
llm_cost_aware_openrouter,15,0.44459540478627435,0.4666666666666667,0.5333333333333333,43.44660823378272,0.0,49.16666666666666,1.0,32.39038200192569,1.0,47.029761203608004,0.0,27.379147212902886,0.5,34.246020545463715,0.5,29.659413792287555,0.5,43.369507859972785,0.5
llm_cost_aware_openrouter,16,0.42778722739706504,0.4666666666666667,0.5333333333333333,38.02400005727278,0.25,46.071885036991695,0.75,29.912128797639003,1.0,46.380544005543996,0.0,25.143848647892536,0.5,32.35804865149861,0.5,29.444420622642284,0.25,40.239331945686864,0.75
llm_cost_aware_openrouter,17,0.43011593484579663,0.4666666666666667,0.5333333333333333,36.215669064267644,0.25,44.69442304398661,0.75,29.808767107251157,1.0,51.6093964184103,0.0,24.615995698453418,0.5,32.398986451781084,0.5,30.56487522637932,0.25,39.10244586029949,0.75
llm_cost_aware_openrouter,18,0.39854284330021417,0.4666666666666667,0.5333333333333333,35.833301030722915,0.25,44.253394271776614,0.75,25.150469173540223,1.0,34.169841347913476,0.0,24.06595685787481,0.5,30.428094168659666,0.5,33.67228212869139,0.25,40.428092416601075,0.75
llm_cost_aware_openrouter,19,0.40147322414257425,0.4666666666666667,0.5333333333333333,34.6474163434614,0.25,44.810439420287906,0.75,24.938992743820467,1.0,32.41867430773191,0.0,22.97762034719792,0.5,28.3047008329006,0.5,37.225165135328595,0.25,43.67942840079918,0.75
llm_cost_aware_openrouter,20,0.41779817849567596,0.4666666666666667,0.5333333333333333,32.08734647113743,0.25,38.838433652415645,0.75,24.26727530292002,1.0,32.019998979175135,0.0,22.86773198707062,0.5,32.708922467838484,0.5,36.855260804490946,0.25,43.33038461538462,0.75
llm_cost_aware_openrouter,21,0.42833211401908916,0.4666666666666667,0.5333333333333333,30.459837184333512,0.25,33.09152171036093,0.75,20.77853836961609,1.0,26.818614129124338,0.0,25.829739272417598,0.5,37.206188337319325,0.5,34.54969808667276,0.25,39.10244586029949,0.75
llm_cost_aware_openrouter,22,0.4350851766914475,0.5333333333333333,0.4666666666666667,29.558938086652176,0.5,35.05192158229087,0.5,18.596461082647547,1.0,21.875,0.0,30.360509846055212,0.5,41.754966479041165,0.5,33.63648097972331,0.25,36.53834935270376,0.75
llm_cost_aware_openrouter,23,0.44314797302189146,0.5333333333333333,0.4666666666666667,30.15064080466667,0.5,41.24404640377992,0.5,21.891545706304445,1.0,23.560828839237185,0.0,35.082590676751636,0.5,46.33505426185218,0.5,34.554691494352795,0.25,36.85241336747816,0.75
llm_cost_aware_openrouter,24,0.4886853763048769,0.5333333333333333,0.4666666666666667,29.99458034512716,0.5,37.88747955469988,0.5,23.9664593706319,1.0,28.6845454429505,0.0,34.04086959002851,0.5,43.297198681718605,0.5,37.35315468441931,0.25,39.854258245465566,0.75
llm_cost_aware_openrouter,25,0.4788399335072516,0.4666666666666667,0.5333333333333333,34.75470525824368,0.25,44.124967899313255,0.75,28.90942098843713,1.0,33.9013052494274,0.0,35.64841564786858,0.5,47.591550086074115,0.5,41.47147779791856,0.25,44.489000858215164,0.75
llm_cost_aware_openrouter,26,0.5036321197071512,0.3333333333333333,0.6666666666666666,40.22803837520451,0.0,50.36715072256921,1.0,33.136207804779,1.0,37.83988306078952,0.0,37.5693855578262,0.5,52.00313456302693,0.5,46.581242356625765,0.0,49.896879856475294,1.0
llm_cost_aware_openrouter,27,0.49422242000387245,0.4,0.6,44.63837746905254,0.0,54.604160882842415,1.0,36.318868683794115,1.0,40.05386831161937,0.0,39.300275964777306,0.5,56.48499491023466,0.5,47.518126767647516,0.25,55.42041308819353,0.75
llm_cost_aware_openrouter,28,0.4657763597908561,0.4,0.6,35.433276407087746,0.0,36.75116819879087,1.0,31.303298240470347,1.0,43.2537137637478,0.0,36.77381514742689,0.5,50.67325203242041,0.5,46.460422268438464,0.25,61.02220565465702,0.75
llm_cost_aware_openrouter,29,0.40092769969365527,0.3333333333333333,0.6666666666666666,44.287994866771356,0.0,58.805565303671266,1.0,26.852243560233962,1.0,33.443098069948505,0.0,12.628628857862685,0.25,12.628628857862685,0.75,37.9474859050395,0.25,47.117966932999,0.75
llm_cost_aware_openrouter,30,0.3607295377287013,0.3333333333333333,0.6666666666666666,47.31444866644808,0.0,53.50226444477216,1.0,23.967381982339347,0.6666666666666666,34.54492239458311,0.3333333333333333,32.95514093025782,0.5,48.94858566770397,0.5,41.12389892265213,0.25,57.798160282191624,0.75
llm_cost_aware_openrouter,31,0.3975415084398333,0.4,0.6,48.03163681410899,0.0,53.08493498543719,1.0,26.969821015359525,0.6666666666666666,42.1781248754484,0.3333333333333333,43.18416736097984,0.75,56.19157869473664,0.25,43.057103844648,0.25,61.053165663139225,0.75
llm_cost_aware_openrouter,32,0.3731811331657464,0.3333333333333333,0.6666666666666666,49.18837517849825,0.0,57.88461538461539,1.0,29.81289672974468,0.6666666666666666,46.83685700583139,0.3333333333333333,47.492132575411944,0.5,61.32492056608709,0.5,38.15290783417868,0.25,52.279967091439175,0.75
llm_cost_aware_openrouter,33,0.43145067888692323,0.4,0.6,58.929007507222984,0.0,76.15406559850763,1.0,41.37339717125112,1.0,56.612416026794065,0.0,51.9067088708652,0.5,66.52541540998126,0.5,38.6106757387005,0.25,48.04689506750097,0.75
llm_cost_aware_openrouter,34,0.43364924204431615,0.3333333333333333,0.6666666666666666,68.72264347866958,0.0,81.45705520269729,1.0,46.00654506773708,1.0,61.51242417671949,0.0,58.53454096512777,0.25,71.7765255484404,0.75,49.43848532937808,0.25,62.79350865757343,0.75
llm_cost_aware_openrouter,35,0.4004699396240667,0.26666666666666666,0.7333333333333333,72.96145736036344,0.0,83.36765295414594,1.0,42.132175940770246,1.0,66.47653289134576,0.0,65.22828389814751,0.0,77.06663428848192,1.0,45.57220463739023,0.25,51.707227852012764,0.75
llm_cost_aware_openrouter,36,0.3571501939770104,0.3333333333333333,0.6666666666666666,59.612334230392634,0.0,70.96196899964953,1.0,35.87674811020286,1.0,37.275,0.0,42.34176814899167,0.25,57.506929893934725,0.75,41.56603623415059,0.25,47.61996993874779,0.75
llm_cost_aware_openrouter,37,0.3654002925755182,0.3333333333333333,0.6666666666666666,63.26485601454762,0.0,76.76568025405867,1.0,39.84051048986568,1.0,40.52758374537457,0.0,32.20451969637632,0.25,38.996710110122905,0.75,47.62757246805671,0.25,59.36624411675628,0.75
llm_cost_aware_openrouter,38,0.40440856950719645,0.4666666666666667,0.5333333333333333,39.54563515114702,0.0,41.34984050996113,1.0,29.9302166485188,1.0,41.475,0.0,33.002253875874395,0.75,50.17096057661636,0.25,48.46585467375266,0.25,52.89326799780399,0.75
llm_cost_aware_openrouter,39,0.4208759450261185,0.4,0.6,41.15942467123567,0.0,43.354160160315836,1.0,29.498325913540633,1.0,44.97260262725252,0.0,34.9268426424094,0.75,54.77029394274739,0.25,51.83428968873257,0.0,54.92222106937655,1.0
llm_cost_aware_openrouter,40,0.39129530487075065,0.4,0.6,43.994081905244194,0.0,46.33610463437158,1.0,29.74668017833581,1.0,48.99326846469032,0.0,35.724912623916175,0.5,59.387759453366094,0.5,49.33047853377674,0.25,57.76976835320363,0.75
llm_cost_aware_openrouter,41,0.3219057376371348,0.3333333333333333,0.6666666666666666,47.555946526020165,0.0,49.528615138864616,1.0,23.23721333357758,0.6666666666666666,39.06483776055944,0.3333333333333333,39.60211287733097,0.5,63.77803118886278,0.5,54.55653487575783,0.25,73.31166932996409,0.75
llm_cost_aware_openrouter,42,0.3119488203385212,0.3333333333333333,0.6666666666666666,52.271729238436095,0.0,54.83191599776372,1.0,27.490820480521027,0.6666666666666666,42.36211461853647,0.3333333333333333,43.867824244979474,0.5,68.41522185020783,0.5,55.31215272079476,0.25,79.16670930028457,0.75
llm_cost_aware_openrouter,43,0.30301379330443373,0.3333333333333333,0.6666666666666666,55.16581117749007,0.0,57.18735572456165,1.0,32.01026484349477,0.6666666666666666,46.16336817619463,0.3333333333333333,46.22278467903234,0.5,66.9060827974846,0.5,52.95465740911821,0.25,78.4535249069816,0.75
llm_cost_aware_openrouter,44,0.275485720517119,0.26666666666666666,0.7333333333333333,58.44756748931759,0.0,58.44756748931759,1.0,36.04841654322225,0.6666666666666666,48.99567470170337,0.3333333333333333,55.134655194962335,0.5,71.55318949633262,0.5,58.70442655981424,0.0,84.31436117342767,1.0
llm_cost_aware_openrouter,45,0.2882761231020494,0.2,0.8,63.75086834821669,0.0,63.75086834821669,1.0,39.257121780399906,0.6666666666666666,50.166630613912886,0.3333333333333333,58.42071543899747,0.25,76.20348949027449,0.75,58.77745734005758,0.0,86.65754926445544,1.0
llm_cost_aware_openrouter,46,0.33064446643753187,0.3333333333333333,0.6666666666666666,68.56377254539716,0.0,69.0541692071158,1.0,48.64499822353261,0.6666666666666666,68.32615029321907,0.3333333333333333,55.85845261313062,0.5,80.85626885348954,0.5,44.14092139198054,0.25,66.74017611729441,0.75
llm_cost_aware_openrouter,47,0.41612241259621147,0.4,0.6,61.05711511847178,0.0,72.54998001598402,1.0,51.21060456888629,1.0,70.52020525450504,0.0,58.75943094702369,0.5,91.90196170169337,0.5,56.09706737278203,0.25,75.53731766874522,0.75
llm_cost_aware_openrouter,48,0.4398109939557275,0.4,0.6,60.54587708829152,0.0,76.67317676547293,1.0,51.084394730415475,1.0,73.13945336220038,0.0,59.64793380646743,0.5,96.55828528075855,0.5,54.77811770637398,0.25,71.88481452973248,0.75
llm_cost_aware_openrouter,49,0.4471147049290585,0.4,0.6,60.3439237033661,0.0,81.10731326663945,1.0,51.226343561317776,1.0,76.125,0.0,60.094384259470324,0.5,99.58232492996675,0.5,53.251832024616164,0.25,68.67137797883558,0.75
llm_cost_aware_openrouter,50,0.44616552023648326,0.3333333333333333,0.6666666666666666,63.08752258579955,0.0,85.79783967897767,1.0,51.596658320781266,1.0,79.42218743407895,0.0,59.613706035657195,0.25,99.53373768930842,0.75,50.84253335698821,0.25,65.98959079908161,0.75
llm_cost_aware_openrouter,51,0.41688779235883056,0.26666666666666666,0.7333333333333333,66.11711576832651,0.0,90.70006195784487,1.0,15.066249999367818,0.6666666666666666,27.41865384488948,0.3333333333333333,58.86637964335072,0.25,98.11069236705497,0.75,45.5106989166189,0.25,63.937413686513004,0.75
llm_cost_aware_openrouter,52,0.4146504357567195,0.26666666666666666,0.7333333333333333,69.43007367172609,0.0,95.77769232148881,1.0,19.365398607373592,0.6666666666666666,30.76695106090103,0.3333333333333333,58.92822793494839,0.25,93.45390979338518,0.75,45.498921543863375,0.25,62.60640555047593,0.75
llm_cost_aware_openrouter,53,0.4136533735706528,0.26666666666666666,0.7333333333333333,72.14145645572818,0.0,101.00137361600648,1.0,24.04133907570119,0.6666666666666666,34.86883199755623,0.3333333333333333,60.09589457300865,0.25,88.7986029800234,0.75,45.40081065867291,0.25,62.065447342525474,0.75
llm_cost_aware_openrouter,54,0.41544329838861144,0.26666666666666666,0.7333333333333333,73.36360142409376,0.0,106.34735336271568,1.0,28.92078450007693,0.6666666666666666,39.377722846307705,0.3333333333333333,61.35547303197699,0.25,84.14511950008107,0.75,45.92910212729113,0.25,62.34499045082512,0.75
llm_cost_aware_openrouter,55,0.41547095239848264,0.26666666666666666,0.7333333333333333,74.85427345366065,0.0,111.79636535751166,1.0,33.91610173853127,0.6666666666666666,44.11835732321639,0.3333333333333333,62.65918428890036,0.25,80.74107842333045,0.75,47.696875262677466,0.25,63.429111208326105,0.75
llm_cost_aware_openrouter,56,0.41782871114960013,0.26666666666666666,0.7333333333333333,65.18051232496074,0.0,117.33271868354029,1.0,59.90227661555723,0.6666666666666666,90.8407070772683,0.3333333333333333,63.99557860495338,0.25,84.74670044552413,0.75,48.664000058056324,0.25,65.25974143515953,0.75
llm_cost_aware_openrouter,57,0.41618782083064754,0.26666666666666666,0.7333333333333333,36.03265222619892,0.25,58.5297705464651,0.75,64.74225361582268,0.6666666666666666,95.27066107779919,0.3333333333333333,75.35628647454766,0.25,111.73967389382364,0.75,49.31498588280267,0.0,60.923998823217076,1.0
llm_cost_aware_openrouter,58,0.375774321341222,0.26666666666666666,0.7333333333333333,78.7285914198277,0.0,128.61834807482356,1.0,69.62787631544862,0.6666666666666666,99.79190647705107,0.3333333333333333,74.0120868449104,0.5,114.74706715921306,0.5,48.84317820439621,0.0,61.94026541411168,1.0
llm_cost_aware_openrouter,59,0.3722127711872685,0.26666666666666666,0.7333333333333333,84.24521838909492,0.0,134.34830115445888,1.0,54.39836311166776,0.6666666666666666,64.08288006948938,0.3333333333333333,69.61310575373523,0.5,114.07915672451148,0.5,53.44885160084639,0.0,60.927759668719474,1.0
llm_cost_aware_openrouter,60,0.420622456275492,0.26666666666666666,0.7333333333333333,101.07283617816812,0.0,140.12614072506724,1.0,76.07506147497722,0.6666666666666666,109.89679390316255,0.3333333333333333,69.49867475690792,0.5,113.69476976662548,0.5,61.4761535074832,0.0,74.0026144782125,1.0
llm_cost_aware_openrouter,61,0.4470102395658262,0.26666666666666666,0.7333333333333333,105.28446060449244,0.0,143.83758814324173,1.0,78.5341698066722,0.6666666666666666,109.15215290200616,0.3333333333333333,71.61556207313185,0.5,113.597015277244,0.5,66.81273191201959,0.0,79.84944131262613,1.0
llm_cost_aware_openrouter,62,0.44213022936888613,0.2,0.8,106.81272657379968,0.0,143.53955406545285,1.0,81.19476702969985,0.6666666666666666,108.69778029992463,0.3333333333333333,71.70654480774344,0.25,113.78669113459188,0.75,68.3915999591701,0.0,85.70123364766572,1.0
llm_cost_aware_openrouter,63,0.3943821407908343,0.13333333333333333,0.8666666666666667,97.58915259401698,0.0,143.5337036107364,1.0,84.04289464936933,0.6666666666666666,108.53792932770641,0.3333333333333333,73.95857290667516,0.0,114.26225187642345,1.0,71.04759010620431,0.0,76.0837492006502,1.0
llm_cost_aware_openrouter,64,0.37836829058649174,0.13333333333333333,0.8666666666666667,111.26316750285531,0.0,143.82007510086072,1.0,87.06559615814403,0.6666666666666666,108.67411598060143,0.3333333333333333,74.28429086147645,0.0,115.0198709447972,1.0,69.94419087336597,0.0,74.89712046124771,1.0
llm_cost_aware_openrouter,65,0.38055085803618344,0.13333333333333333,0.8666666666666667,99.5234669805086,0.0,137.1697377345225,1.0,90.25090289475388,0.6666666666666666,109.10504803957183,0.3333333333333333,80.61508919072156,0.0,116.05359164932143,1.0,69.47733937360378,0.0,74.32594971396834,1.0
llm_cost_aware_openrouter,66,0.37993247567174704,0.13333333333333333,0.8666666666666667,99.78400010629872,0.0,138.076476594874,1.0,93.58771321923804,0.6666666666666666,109.8266856229308,0.3333333333333333,81.03823229449497,0.0,117.3555532886758,1.0,69.66371213920337,0.0,74.38971056442378,1.0
llm_cost_aware_openrouter,67,0.3886015042292663,0.13333333333333333,0.8666666666666667,100.56164441619418,0.0,139.30305810749076,1.0,97.0656456568062,0.6666666666666666,110.83242676837676,0.3333333333333333,82.27905914757436,0.0,118.91627319284288,1.0,88.33456563889645,0.0,124.0111456199121,1.0
llm_cost_aware_openrouter,68,0.38656921125945676,0.13333333333333333,0.8666666666666667,101.84524205805813,0.0,140.8397764611111,1.0,100.67491050831022,0.6666666666666666,112.11339866088866,0.3333333333333333,84.53005066044156,0.0,120.7249625850278,1.0,91.2558840733574,0.0,129.8765459680845,1.0
llm_cost_aware_openrouter,69,0.3841878134248832,0.06666666666666667,0.9333333333333333,103.61014451766076,0.0,142.67501664297046,1.0,104.40621791031512,0.3333333333333333,113.65882577032738,0.6666666666666666,87.20443715034355,0.0,122.76985418297264,1.0,94.55733106627473,0.0,135.7429943092529,1.0
llm_cost_aware_openrouter,70,0.3816051907509569,0.0,1.0,105.8216013550268,0.0,144.79565301474486,1.0,106.85988617250733,0.0,115.45644167455532,1.0,89.10703844988694,0.0,121.15515908149979,1.0,98.20028072888802,0.0,141.61032801292836,1.0
llm_cost_aware_openrouter,71,0.39450575538774185,0.06666666666666667,0.9333333333333333,106.27161642511254,0.0,142.85260160405846,1.0,108.04633673369932,0.3333333333333333,117.49291182503218,0.6666666666666666,90.14491520758595,0.0,115.71576432741551,1.0,100.71556663974772,0.0,143.61945514080372,1.0
llm_cost_aware_openrouter,72,0.394702368840705,0.06666666666666667,0.9333333333333333,104.82418043828184,0.0,136.6436810177649,1.0,107.00362131830822,0.3333333333333333,116.00646095686533,0.6666666666666666,91.25905976985958,0.0,110.2828792331556,1.0,100.983205283656,0.0,141.97495330695594,1.0
llm_cost_aware_openrouter,73,0.39735192141162173,0.06666666666666667,0.9333333333333333,101.1670512637093,0.0,130.4393773724384,1.0,103.74484674731345,0.3333333333333333,110.83242676837676,0.6666666666666666,92.44204677810166,0.0,111.6882354241386,1.0,99.14063889478147,0.0,140.6137919696689,1.0
llm_cost_aware_openrouter,74,0.27656813728816654,0.0,1.0,95.1763149780887,0.0,124.24051177800573,1.0,107.42469802699254,0.0,107.42469802699254,1.0,91.77217674213074,0.0,116.3546123391924,1.0,95.16219876637973,0.0,139.54636276053208,1.0
llm_cost_aware_openrouter,75,0.3655409793068596,0.06666666666666667,0.9333333333333333,98.50842375935187,0.0,118.99494936611666,1.0,96.30942267464226,0.3333333333333333,106.70096074022172,0.6666666666666666,105.3250389382449,0.0,121.02103385357209,1.0,93.4715186145056,0.0,129.38117210899873,1.0
llm_cost_aware_openrouter,76,0.3451432326517585,0.06666666666666667,0.9333333333333333,89.01065542075091,0.0,109.8514521677076,1.0,94.75392111837166,0.3333333333333333,106.23873446578784,0.6666666666666666,107.16518298180793,0.0,125.6874945440923,1.0,92.13469300126303,0.0,129.3161870969505,1.0
llm_cost_aware_openrouter,77,0.40365787611035775,0.2,0.8,109.7715759048776,0.0,129.60155108391487,1.0,92.40214540435629,0.6666666666666666,106.04152879504353,0.3333333333333333,106.80983455666828,0.0,130.35398983254544,1.0,87.60834682101421,0.25,130.18355466584825,0.75
llm_cost_aware_openrouter,78,0.3828883210925588,0.2,0.8,67.22658127617541,0.0,89.9413847765974,1.0,90.05147646330414,0.6666666666666666,106.11086013394136,0.3333333333333333,106.4641164645254,0.0,135.02051582730968,1.0,89.90321999433985,0.25,135.1665329895155,0.75
llm_cost_aware_openrouter,79,0.3883662901111991,0.2,0.8,61.832838518443154,0.0,83.7923607157272,1.0,87.91892794819454,0.6666666666666666,106.4461940497653,0.3333333333333333,105.36690208831583,0.0,138.16,1.0,89.24907779304455,0.25,140.1496858257161,0.75
llm_cost_aware_openrouter,80,0.39313110317103195,0.2,0.8,56.755642095702065,0.0,77.66184301362179,1.0,85.40387363724699,0.6666666666666666,105.21127295081507,0.3333333333333333,101.99522963434198,0.0,136.71997780595876,1.0,89.0640551006267,0.25,145.13299252372676,0.75
llm_cost_aware_openrouter,81,0.4185328720975824,0.2,0.8,56.934360086635415,0.0,81.13869459455898,1.0,81.85680844639475,0.6666666666666666,100.42592319655364,0.3333333333333333,97.38023426276456,0.0,132.0589711890599,1.0,91.24613723436487,0.25,150.11643556691598,0.75
llm_cost_aware_openrouter,82,0.4112396620343253,0.3333333333333333,0.6666666666666666,52.96817629034328,0.0,75.06418588626372,1.0,78.48724030416065,1.0,95.69073844435026,0.0,92.76450282119332,0.25,127.39843545683075,0.75,76.72145515232219,0.25,155.1,0.75
llm_cost_aware_openrouter,83,0.3623918134735844,0.26666666666666666,0.7333333333333333,49.80466875092519,0.0,69.03343444546454,1.0,64.73817414181181,0.6666666666666666,72.1100330485161,0.3333333333333333,87.24951303417917,0.25,119.89535237596435,0.75,78.5019880668161,0.25,158.3927693327989,0.75
llm_cost_aware_openrouter,84,0.36203008290636834,0.26666666666666666,0.7333333333333333,47.4808374716785,0.0,63.06465116064855,1.0,62.56923982707698,0.6666666666666666,72.59689771573763,0.3333333333333333,82.74398289031022,0.25,115.23594464985223,0.75,80.15015203405883,0.25,158.4224373086217,0.75
llm_cost_aware_openrouter,85,0.3718692891643409,0.26666666666666666,0.7333333333333333,45.89585424688707,0.0,57.18735572456165,1.0,60.6776539893014,0.6666666666666666,73.5159913613715,0.3333333333333333,78.31981274384597,0.25,110.57721667945954,0.75,91.54253992790618,0.25,158.62993688763507,0.75
llm_cost_aware_openrouter,86,0.4027347822457046,0.2,0.8,45.77127452633427,0.0,51.452205293288245,1.0,59.082545101270526,0.6666666666666666,74.84891615582278,0.3333333333333333,74.00719827479442,0.25,105.91926520785192,0.75,92.10780364103677,0.0,157.21081063269588,1.0
llm_cost_aware_openrouter,87,0.4559032517989359,0.26666666666666666,0.7333333333333333,43.35417510676132,0.0,45.95211222049457,1.0,64.7273314792182,1.0,79.28463498959393,0.0,70.80259998102632,0.25,104.10528315206493,0.75,92.05356535978142,0.0,152.2440004271455,1.0
llm_cost_aware_openrouter,88,0.45833798947534804,0.26666666666666666,0.7333333333333333,41.24434165037138,0.0,47.70719391350017,1.0,62.750256602469285,1.0,81.36616199632007,0.0,66.89170050861583,0.25,99.44925694368249,0.75,92.19591022509779,0.0,147.27860716866445,1.0
llm_cost_aware_openrouter,89,0.45984985378985377,0.3333333333333333,0.6666666666666666,39.52583174576078,0.25,52.952891003369935,0.75,61.163684593822104,1.0,83.77571003469954,0.0,63.35261915476486,0.25,94.79443476393726,0.75,92.49411055030941,0.0,142.31480174456826,1.0
llm_cost_aware_openrouter,90,0.46000417322123843,0.3333333333333333,0.6666666666666666,38.43648701268585,0.25,58.423551754846805,0.75,60.093879359419596,1.0,86.4811076038417,0.0,60.35877083895089,0.25,90.14102788981806,0.75,92.92677656639937,0.0,137.35278360291673,1.0
llm_cost_aware_openrouter,91,0.4603592267184098,0.3333333333333333,0.6666666666666666,38.371089823839334,0.25,64.05451127881098,0.75,59.678611326145194,1.0,89.45103759731087,0.0,58.04055546995447,0.25,85.48930001007619,0.75,93.48503180922184,0.0,132.39278696290535,1.0
llm_cost_aware_openrouter,92,0.45877410874439273,0.3333333333333333,0.6666666666666666,40.06365043297328,0.25,69.8026728582499,0.75,59.9762462711746,1.0,92.65599300703312,0.0,55.64470423397473,0.25,80.83958451783847,0.75,94.16844397394264,0.0,127.43508871446647,1.0
llm_cost_aware_openrouter,93,0.4535266487066078,0.4,0.6,44.49205151461772,0.25,75.63860131497425,0.75,60.916752710434665,1.0,96.06884240121924,0.0,52.30312007889937,0.5,76.19230911677572,0.5,94.98243319439496,0.0,122.48001856674216,1.0
llm_cost_aware_openrouter,94,0.41448342296825713,0.3333333333333333,0.6666666666666666,49.98546983765186,0.25,81.54168798248656,0.75,64.44956318517242,0.6666666666666666,94.87034437953416,0.3333333333333333,50.6223165565874,0.5,68.70495468969118,0.5,95.46522086574599,0.0,117.52797222672002,1.0
llm_cost_aware_openrouter,95,0.41216068566332026,0.3333333333333333,0.6666666666666666,53.76177531868753,0.25,85.49254256678225,0.75,62.273833820775344,0.6666666666666666,92.44980636131179,0.3333333333333333,47.93152205959771,0.5,64.06441636633215,0.5,94.77520397833662,0.0,112.5794287144041,1.0
llm_cost_aware_openrouter,96,0.3962773557223196,0.3333333333333333,0.6666666666666666,49.79275913813173,0.25,85.78062277284147,0.75,60.42438985980124,0.6666666666666666,89.36021506025322,0.3333333333333333,42.15555186720853,0.5,59.42862388051299,0.5,91.26646949128312,0.0,107.63497340574827,1.0
llm_cost_aware_openrouter,97,0.4034076822416148,0.3333333333333333,0.6666666666666666,47.07394546331868,0.25,86.56010254044207,0.75,58.9221939647764,0.6666666666666666,85.51941277608145,0.3333333333333333,37.472112769971524,0.5,54.79897910679501,0.5,89.79127796118222,0.0,102.69532913100706,1.0
llm_cost_aware_openrouter,98,0.4042468902407288,0.4,0.6,46.546873605239504,0.25,87.81676602788039,0.75,56.250579014419536,0.6666666666666666,81.85731187499292,0.3333333333333333,35.56005379743145,0.75,50.177493021284405,0.25,91.69542028836022,0.0,96.20115373136595,1.0
llm_cost_aware_openrouter,99,0.4101844010622155,0.4,0.6,43.96636402398888,0.25,85.49254256678225,0.75,51.94184903155485,0.6666666666666666,78.40265363698924,0.3333333333333333,33.045603354332684,0.75,45.567154251910644,0.25,85.82347124250606,0.0,90.33212616165666,1.0
